row_id,주제,내용,상세내용,주장/검증매체
677,경제,"한국 노인 빈곤 OECD 1위...""소득도 자산도 빈곤"" / YTN","['노인', '소득', '재산', '수준', '자산', '했습니다', '낮은', '가구', '보고서', '독신', '빈곤', '기준']",YTN
678,경제,"빈곤의 개념과 소득 불평등, 빈곤의 개념(절대적,상대적 빈곤 등)과소득불평등(지니계수, 10분위분배율, 5분위분배율)에 대해 살펴봅니다.","['불평등', '이는', '시간', '여러분', '소득', '없는', '기억', '하는', '개념', '지니']",복지in 연구소
679,경제,핸드폰 역대급 할인? 공시지원 50만원의 비밀! S23구매전 확인!,"['플러스', '원금', '스타', '자급', '구매', '정리', '시간', '라스']",아저씨스타
680,경제,"갤럭시Z플립5,Z폴드5 통신사 지원금 발표!! 어떻게 개통하는게 좋을까?","['금제', '개통', '요금', '원금', '선택', '이하', '변경', '할인', '약정', '하시면', '공시', '높은', '이상']",스마트통신TV문PD
681,경제,휴대폰 싸게 살 수 있는 기본용어 정리 (할부원금 공시지원금 선택약정),"['선택', '페이', '휴대폰', '약점', '얼마', '지원', '하나', '가지']",탐스TV
682,경제,"직장 잃고 소득 줄고…저소득층, '고용 참사' 이어 '양극화 참사'","['소득', '입니다', '최저임금', '인상', '계층', '근로', '시장']",뉴스TVCHOSUN
683,경제,[이슈톡톡] 갈수록 심화되는 소득격차…양극화 해소 위한 해법은?,"['이런', '소득', '전달', '있는', '정부', '상황']",SBS Biz 뉴스
684,경제,"[직설 라이브] ""가계소득 동향 통계...소득 양극화 더 심해져"" · ""소득주도 성장 정책 분석 필요합니다""","['소득', '경제', '주도', '합니다', '세금', '얘기']",SBS Biz 뉴스
685,경제,"[팩트와이] 게임은 어린이의 권리?...""아전인수 해석"" / YTN","['게임', '입니다', '질병', '매출', '크게', '근거', '하면', '미국', '중독']",YTN
686,경제,아동권리 기반 문화적 다양성 교육 프로그램 성과보고회 영상,"['아이', '우리', '교육', '센터', '권리', '고맙습니다', '아동권리', '장님', '굉장히', '감사']",금융산업공익재단
687,경제,"실제영상 | ""일본 간사이 공항 수소탱크 폭발 대참사"" 역대급 규모 수소탱크 폭발사태에 수십명 피해 공항 쑥대밭 올림픽 참가 일본 선수들 한순간에 국제난민된 상황 해외반응 일본반응","['일본', '한국', '입니다', '정부', '발생', '안전한', '보이']",월드 댓글TV
688,경제,노르웨이 수소충전소 폭발…주변 차 에어백까지 터져 / KBS뉴스(News),"['수소', '폭발', '충전', '입니다', '했지만', '탱크', '했습니다', '중단', '때문']",KBS News
689,경제,수소 1/8 압력으로 저장...폭발 위험 낮춘다 / YTN 사이언스,"['수소', '저장', '기술', '하는', '충전', '연료', '압력']",YTN 사이언스
690,경제,"국가채무 40%, 나라살림 괜찮은가요? 강성태 긴급점검! | 기획재정부","['여러분', '우리나라', '우리', '지금', '감사합니다', '입니다', '재정', '상황']",기획재정부
691,경제,"[이춘근방송 55회 국가부채] 국가부채 급증, 재정 건전성은 금융위기이후 최악, 심히 걱정된다!","['재정', '관리', '비율', '적자', '입니다', '지출', '정부', '국가', '대비', '국가채무']",이춘근교수방송
692,경제,[경제번역기] 나라 살림을 위한 용어의 기본! 재정수지 국가채무 편 | 기획재정부,"['재정', '부채', '기준', '국가', '지표', '하는', '건전성', '국가채무', '일반', '정보']",기획재정부
693,경제,시민권 영주권자 앞으로 한국에서 치료받기 힘들어집니다 #캐나다 #이민 #역이민 #미국 #호주,"['한국', '있는', '그런', '의료', '보험', '생각', '외국', '되는', '거주']",캐나다 육아대디
694,경제,재외국민 주민등록증 발급받기 - 재외국민이면 누구나 대한민국 주민등록증 발급이 가능합니다,"['한국', '이상', '주민', '등록증', '문제', '영주권자', '수가', '거주']",켄PD의 우연한 행복
695,경제,[비거주자 양도세] 부동산등양도신고확인서 | 타미현 | 세무사 현영락,"['특이한', '매도', '인감증명서', '입니다', '경우', '이상', '발급', '완료', '양도소득세', '신고', '확인']",타미현
696,경제,"""경영 포기 하겠습니다"" 시내버스에 단단히 뿔난 목포 시민들 / KBS 2023.04.28.","['영제', '시내버스', '도입', '완전', '공영재', '목포시', '운영']",KBS News
697,경제,경기 버스 첫차부터 운행 중단...출근길 교통대란 불가피 / YTN,"['버스', '경기도', '운행', '여대', '입니다', '노조', '파업', '불편', '했습니다', '광역버스', '협상']",YTN
698,경제,"[사회이슈] 청년실업률 IMF 이후 최악, 일자리 대통령 '일일 상황판' 요즘은 안보나? 추경 일자리 어디 갔나? (2017.09.14) 4부","['경제', '한번', '대통령', '점검', '하고', '지금', '터치']",황장수의 뉴스브리핑o
699,경제,문재인대통령 청년일자리대책 보고대회 모두발언,"['대책', '청년', '일자리', '바랍니다', '노력', '추경']",KTV 국민방송
700,경제,공공-민간 투트랙으로 청년실업 대응…새 정부 '시험대',"['하는', '일자리', '입니다', '채용', '공공', '민간', '청년', '합니다', '부문', '추가', '대통령']",JTBC News
701,경제,청년 실업률 상승 폭 OECD 국가 중 압도적 1위 / YTN,"['청년', '실업률', '입니다', '상승', '우리나라', '가운데', '지난', '국가', '했습니다', '회원', '올해', '있습니다']",YTN
702,경제,"[풀영상] 국회 교섭단체 대표연설 오신환 ""대통령, 최저임금 동결 선언해야"" / 연합뉴스 (Yonhapnews)","['경제', '국민', '정치', '민생', '여러분', '하는']",연합뉴스 Yonhapnews
703,경제,"18년9월4일 소득주도성장 웃기네,세금주도성장이지.이언주의원 문재인정권 왕짜증 돌직구.","['실력', '후원', '구독료', '문제', '방송', '자기']",tv나라애
704,경제,"이병태 ""소득주도성장론, 文대통령발 고난 시작"" [신동욱 라이브 3회] 20181102","['생각', '그런', '정부', '상당히', '대통령', '얘기']",TVCHOSUN - TV조선
705,경제,"ILO 핵심협약 비준 절차 착수, ILO 핵심협약 비준 정부 입장 이재갑 고용노동부 장관 브리핑","['노사', '이런', '비준', '관계', '질문', '추진']",KTV 국민방송
706,경제,"유럽연합, 한국에 ILO 핵심협약 비준 압박 강화 / YTN","['비준', '했습니다', '우리나라', '위해', '노동', '국제노동기구', '핵심', '지속', '분쟁해결', '절차', '유럽', '노력']",YTN
707,경제,"유럽연합, ILO 핵심 협약 비준 압박...경사노위 논의 난항 / YTN","['아예', '논의', '있습니다', '노동', '핵심', '비준']",YTN
708,경제,[한눈에 이슈] 내년에 대체 뭐가 오길래...대한민국 경제 '초비상' / KBS 2022.12.22.,"['속도', '이런', '되죠', '우리', '인상', '조절', '미국']",KBS News
709,경제,(25분) 역대급 경제 대공황이 다시 찾아온다? 다가오는 경제 위기 속 살아남는 법｜사피특강,"['있겠죠', '있는', '분산', '순간', '투자', '이런', '아니라', '수가', '자산']",사피엔스 스튜디오
710,경제,"경제는 역성장, 공공요금 물가 인상률은 최고치, 미분양 '위험선'..총체적 위기 신호에 '경기 침체' 공포 확산 - [핫이슈PLAY] MBC뉴스 2023년 2월 5일","['정책', '이런', '부분', '생각', '규제', '대해', '해서', '정부', '투자']",MBCNEWS
711,경제,자녀에게 증여 시 세금없는 4가지 숨은 세법,"['대표', '강의', '보고', '노력', '정말', '젊은', '주로', '들은', '새벽']",씽크택스 전국민세금학교
712,경제,현금증여 이렇게 하세요! 평생 세금 없어요 | 이장원 세무사 1부,"['주식', '때문', '이제', '그런', '미국', '자산']",부티플 - 부의 배수를 높여라
713,경제,"상속세 쉽게 완벽 정리! 10분만에 이해하는 상속세와 절세 방법!-놀부,부동산,재테크","['여러분', '영상', '공제', '하겠습니다', '상속', '부채', '자금', '활용', '배우자']",놀라운부동산
714,경제,리디노미네이션 부작용을 막는 3가지 방법? 눈 앞에 다가온 화폐 개혁 과 화폐 혁명? |홍익희 교수 | 815머니톡,"['화폐', '해서', '생각', '우리', '어떤', '때문']",815머니톡
715,경제,"[영상] 유승민 ""소득주도성장, 마치 정신승리처럼…"" 김동연 ""꼭 가야할 길""","['해야', '정책', '이런', '하는', '가지', '지금', '공격']",JTBC News
716,경제,"경제 읽어주는 남자 김광석 - [54] 소득주도성장, 이대로 괜찮은가?","['그런', '소득', '이유', '주도', '우리', '주제', '생각', '하는', '하고', '여러분', '부분', '때문']",오마이스쿨
717,경제,"미래통합당 송파병 후보 김근식 ""문재인 정부의 소득주도성장? 소주 먹고 버리십쇼!""","['여러분', '송파', '조국', '변화', '합니다', '있습니다', '경제']",일요서울TV
718,경제,요즘 한국경제 상황과 소름돋게 비슷하다는 버블경제 시절 일본 ㅎㄷㄷ.....,"['버블', '지금', '일본', '상황', '이제', '대출', '경제', '소비']",지식세포
719,경제,"[자막뉴스] '경제 보복' 아베, ""한국 잘못이 무엇이냐"" 질문에... / YTN","['한국', '일본', '관련', '했습니다', '북한', '총리', '대해', '아베', '문제']",YTN
720,경제,한화오션에 '부시가문' 합류...60조 캐나다 잠수함 수주 기대 [방산인사이드]/한국경제TV뉴스,"['부시', '입니다', '있는', '이제', '복무', '미국', '캐나다', '사업', '경험', '가문']",한국경제TV뉴스
721,경제,'사모펀드' 수사 정점으로…핵심기업 '익성' 압수수색 (2019.09.20/뉴스데스크/MBC),"['링크', '상장', '투자', '있습니다', '펀드', '이는', '차전지', '관련']",MBCNEWS
722,경제,윤석열 부인 회사 과세자료 확보…“무리한 수사” vs “원칙대로” / KBS뉴스(News),"['수사', '중앙', '코바', '컨텐츠', '자료', '의혹', '무리한', '법원', '압수수색', '영장', '입니다']",KBS News
723,경제,"[이슈큐브] 檢, 윤석열 부인 회사 과세자료 확보 / 연합뉴스TV (YonhapnewsTV)","['하지', '의원', '때문', '지금', '검찰', '청구', '이제']",연합뉴스TV
724,경제,'공정위 간부 불법취업' 기업·인사처 압수수색 / YTN,"['검찰', '취업', '관련', '압수수색', '했습니다', '불법', '퇴직', '공직자', '자료', '확보', '간부', '상대로', '있는', '인사']",YTN
725,경제,압류금지채권과 시효중단 사건 [23.4.1.자 판례공보(형사)],"['압류', '취소', '채권', '추징', '계속', '금지', '대해', '집행', '되고', '중단', '즉시', '명령', '때문', '있는', '효력', '되는', '있기', '시효']",판변티비[박판규변호사]
726,경제,공부자극 영상📚 극심한 가난 속에서 사교육 단 한 번도 없이 수능 영어 만점 받은 학생. 컨테이너에 살며 나무를 떼며 살아간 그녀의 감동적인 수험생활│공부의 왕도│알고e즘,"['수빈', '반복', '봉사', '사람', '하면서', '있는']",EBSCulture (EBS 교양)
727,경제,사교육 얼마나 받아요? | 목동 학생들에게 물어봤습니다 | 궁금하주 5화🤔,"['생각', '학원', '학교', '하는', '지금', '필요하다고', '때문', '무조건']",진학티비
728,경제,♣179【유류보조금】경유를주유하는#영업용화물차량_유류보조금_추가지급방안검토#경유값폭등 #영업용차량#유류세인하#휘발유값추월 #Korea Truck가온카스토리.,"['가격', '보조금', '경유', '유류', '합니다', '입니다', '인하', '이나', '유루']",가온카Korea
729,경제,공동주택 공시가격 급락이 부른 예상 못한 파국!,"['빌라', '상황', '있습니다', '생각', '전세', '낙찰']",쇼킹부동산
730,경제,"집 안팔아도 공시가격 변경 전날⏳4월 28일 밤까지 죽어도 해야 할 일…. D-29, 그 날 이후 벌어질 일","['공시', '가격', '재산', '상승', '따라서', '피부', '양자', '주택', '반영', '대해', '유지', '바로', '내년', '경우', '요건', '됩니다']",윤창희의 생존경제_KBS
731,경제,"종부세 계산 보고 놀라 자빠질 뻔🫣 예상밖 계산 결과, 종합부동산세 완벽 정리[지병근 세무사]","['돌려', '종부세', '경정', '경우', '청구', '받을', '납부', '토지', '지금', '세금', '종합', '부동산', '주택', '과세']",윤창희의 생존경제_KBS
732,경제,10년만에 역대 최대 하락! 아파트 공시가격이 부동산 시장에 끼치는 영향은?｜KBS 230328 방송,"['관심', '지금', '생각', '계속', '째려', '마음', '그렇기', '때문', '주택']",해보라
733,경제,오늘부터 전세 보증 기준 강화…공시가 126%까지만 가입 / SBS,"['가입', '주택', '보증', '적용', '보험', '보증금', '공시가격', '감정평가', '기준', '가격', '금액']",SBS 뉴스
734,경제,[포인트 경제] 소득공제 40% ‘제로페이’…신용카드 ‘벽’ 넘을까 / KBS뉴스(News),"['소비자', '결제', '사용', '있을지', '정부', '할인', '소득', '방식']",KBS News
